"","home","Pts","X1stD","TotYd","TOLost","TOGained","Cmp","SkYds","QBR","RA","Pnt","ToP","X3DRate"
"5947",1,34,22,352,3,3,24,0,86.2,33,4,1621,0.533333333333333
"5948",1,27,24,448,2,1,21,3,78.7,36,6,1946,0.307692307692308
"5949",0,20,27,521,3,1,36,0,75.4,25,6,1870,0.45
"5950",0,31,30,483,4,1,24,33,89.5,41,3,1933,0.5625
"5951",1,45,17,365,0,5,20,4,99.5,23,7,1315,0.333333333333333
"5952",0,20,22,429,4,0,26,26,77.8,31,4,1638,0.333333333333333
"5953",1,43,26,462,2,3,30,9,77.5,38,3,1992,0.526315789473684
"5954",0,33,26,464,1,3,20,9,100.9,45,3,1825,0.533333333333333
"5955",1,14,9,139,2,2,10,14,73.3,22,8,1084,0.181818181818182
"5956",1,27,19,294,3,1,17,33,55.5,21,3,1085,0.454545454545455
"5957",0,24,30,495,2,2,37,13,98.8,31,2,1924,0.5625
"5958",0,34,23,426,1,1,23,30,92.6,32,7,1523,0.4375
"5959",0,24,23,399,2,2,36,0,77.1,16,5,1473,0.25
"5960",1,10,17,226,3,2,23,5,65,17,7,1170,0.181818181818182
"5961",0,24,18,231,1,4,14,10,71.7,38,9,1691,0.285714285714286
"5962",0,20,14,320,2,1,15,37,117.1,18,6,1132,0.333333333333333
"5963",1,39,34,519,2,4,32,0,88.5,34,1,2042,0.363636363636364
"5964",1,27,24,428,4,3,24,10,60.2,37,4,1830,0.375
"5965",0,16,20,349,1,3,26,33,55.7,30,5,1866,0.388888888888889
"5966",0,33,25,459,0,1,25,8,102.4,35,5,1542,0.230769230769231
"5967",1,19,29,436,1,0,33,39,88.3,35,7,1867,0.388888888888889
"5968",1,17,21,383,4,1,26,14,65.8,28,6,1446,0.466666666666667
"5969",0,14,14,227,1,0,19,40,110,25,6,1369,0.428571428571429
"5970",0,35,15,248,1,2,14,0,99.3,33,7,1544,0.428571428571429
"5971",1,23,20,348,1,2,23,15,75.8,34,7,1498,0.5
"5972",1,17,19,424,4,0,28,11,90.5,20,3,1352,0.5
"5973",1,24,23,398,2,0,37,27,89.4,16,7,1556,0.368421052631579
"5974",0,35,23,435,2,1,30,5,107.8,26,3,1686,0.769230769230769
"5975",1,29,23,403,0,1,22,8,100.1,34,6,2360,0.333333333333333
"5976",0,29,21,280,0,3,21,10,85.4,32,5,2165,0.2
"5977",1,34,25,426,0,2,23,0,125.9,30,4,2096,0.4
"5978",0,23,18,346,2,1,25,8,101.8,21,2,1776,0.454545454545455
"5979",0,20,12,239,0,1,11,34,71.2,21,6,1547,0.333333333333333
"5980",1,21,15,239,4,4,16,0,52.4,26,4,1672,0.363636363636364
"5981",0,23,21,291,1,1,32,8,88.6,24,6,1995,0.4
"5982",0,23,21,443,2,2,27,17,63,25,3,1960,0.2
"5983",1,24,25,429,1,1,25,10,85.5,38,2,2290,0.357142857142857
"5984",0,15,20,308,2,0,23,23,59,26,7,1866,0.375
"5985",1,13,20,292,1,0,24,43,70.5,18,2,1477,0.454545454545455
"5986",0,14,22,359,3,2,36,2,58.1,19,3,1918,0.470588235294118
"5987",1,22,24,383,2,1,32,26,84.3,26,2,2198,0.5
"5988",0,26,27,328,1,2,22,11,51.6,38,2,2198,0.444444444444444
"5989",1,24,15,286,1,3,14,0,73.4,30,5,1556,0.333333333333333
"5990",1,27,24,346,0,2,27,13,92.4,30,4,2142,0.428571428571429
"5991",0,30,19,356,2,4,26,9,95.9,24,4,2056,0.571428571428571
"5992",0,20,27,406,2,0,25,34,79.9,17,4,1849,0.533333333333333
"5993",1,27,24,354,1,2,21,15,90.9,39,4,2252,0.357142857142857
"5994",0,26,26,454,0,1,17,2,90.8,42,2,2358,0.5625
"5995",1,34,19,419,1,1,21,7,127.4,33,3,2147,0.642857142857143
"5996",0,28,15,310,1,3,16,13,108.9,27,6,1714,0.357142857142857
"5997",1,34,23,371,1,1,17,24,122.3,33,3,1785,0.5
"5998",1,33,19,304,1,2,18,19,81.8,31,6,1977,0.285714285714286
"5999",1,51,25,419,1,2,16,12,122.3,37,2,1794,0.384615384615385
"6000",0,37,17,383,0,4,14,0,95.9,33,6,1769,0.357142857142857
"6001",1,31,24,420,3,2,26,4,109.3,33,2,2228,0.4375
"6002",0,10,25,425,2,0,29,21,84.2,26,3,1914,0.5
"6003",0,43,29,455,1,2,29,17,93.3,32,4,2352,0.4
"6004",0,34,22,341,0,1,24,4,115.4,27,4,1853,0.461538461538462
"6005",1,19,12,216,2,5,19,25,56.7,21,8,1539,0.0714285714285714
"6006",1,0,12,219,2,1,23,24,64.5,18,7,1795,0.181818181818182
"6007",1,18,18,232,2,1,20,13,52,27,6,1930,0.5
"6008",0,21,24,412,2,2,35,13,97.7,24,5,2139,0.333333333333333
"6009",1,20,26,379,2,0,25,28,81.7,35,3,2412,0.428571428571429
"6010",0,23,25,432,1,1,33,33,96.7,22,6,2065,0.333333333333333
"6011",1,21,21,364,2,1,24,28,112,17,4,1633,0.222222222222222
"6012",0,34,23,379,0,1,26,7,121.4,31,5,1950,0.5625
"6013",1,17,21,342,1,0,30,26,116.7,24,3,2117,0.25
"6014",0,24,22,395,2,1,21,24,116.3,28,3,1958,0.583333333333333
"6015",1,20,23,421,1,0,32,10,101.5,16,2,1598,0.4
"6016",0,7,13,196,3,0,19,18,29.6,12,4,1346,0.3
"6017",1,25,19,341,0,1,20,22,105.4,29,4,1958,0.272727272727273
"6018",1,28,28,436,1,1,27,0,98.9,33,2,2359,0.538461538461538
"6019",0,23,16,256,1,3,22,6,119.5,14,6,1352,0.111111111111111
"6020",0,30,17,381,1,3,24,0,89.4,30,3,1896,0.307692307692308
"6021",1,32,25,519,3,1,35,9,117.2,22,2,2025,0.5625
"6022",0,24,25,360,1,1,29,12,112.1,34,3,2599,0.571428571428571
"6023",1,32,22,436,0,0,28,0,121,31,3,2067,0.647058823529412
"6024",0,20,18,286,3,3,28,18,60.9,21,4,1974,0.5
"6025",1,24,22,373,2,0,19,13,93.1,30,3,1938,0.538461538461538
"6026",0,34,24,336,0,2,16,0,113.2,33,4,1659,0.555555555555556
"6027",1,31,17,265,1,3,17,8,88.4,29,5,1852,0.384615384615385
"6028",0,20,19,400,3,2,26,14,80.5,22,3,1676,0.333333333333333
"6029",0,10,16,283,4,1,16,23,77.1,28,3,1658,0.333333333333333
"6030",0,31,21,371,1,1,17,19,101.6,41,4,2157,0.533333333333333
"6031",1,22,26,373,0,1,26,12,90.4,35,5,2418,0.444444444444444
"6032",1,10,21,255,1,0,20,40,70.2,21,8,1895,0.230769230769231
"6033",1,9,23,344,5,2,33,18,74.1,23,4,1915,0.333333333333333
"6034",0,31,23,386,1,1,28,16,92.1,19,3,1722,0.5
"6035",1,23,27,418,1,0,33,25,95.4,32,8,2571,0.428571428571429
"6036",0,37,27,415,1,1,30,8,108.5,28,3,2217,0.6875
"6037",1,17,23,431,0,1,31,6,107.6,30,4,2172,0.428571428571429
"6038",0,34,25,400,0,2,23,10,87.4,31,7,1885,0.266666666666667
"6039",0,17,19,265,3,0,24,62,66.4,17,5,1839,0.357142857142857
"6040",1,19,25,363,3,1,26,0,56.5,26,2,1727,0.583333333333333
"6041",1,23,27,378,2,0,29,19,61.1,36,6,2264,0.476190476190476
"6042",0,25,18,267,1,3,18,19,78.6,28,6,1769,0.307692307692308
"6043",0,29,20,336,2,1,21,34,74.1,16,2,1517,0.714285714285714
"6044",1,28,19,364,1,0,21,43,80.2,18,6,1410,0.25
"6045",1,22,27,442,1,3,25,13,89.9,26,5,1958,0.307692307692308
"6046",1,23,18,222,4,2,16,29,59.1,26,2,1630,0.375
"6047",0,17,22,346,0,0,21,18,70.8,23,5,1697,0
"6048",0,17,19,315,3,1,21,26,72.2,25,6,1696,0.166666666666667
"6049",1,17,18,250,1,0,26,41,70.9,14,5,1623,0.470588235294118
"6050",0,16,17,278,1,0,11,27,57.8,25,5,1701,0.307692307692308
"6051",1,24,21,413,1,2,17,0,83.6,36,3,1816,0.307692307692308
"6052",0,26,26,422,0,3,24,33,99.1,29,6,1933,0.333333333333333
"6053",0,17,24,477,3,1,21,16,69,29,5,1762,0.411764705882353
"6054",1,14,16,216,3,2,13,21,22.2,29,5,1752,0.357142857142857
"6055",0,32,24,434,0,0,27,3,126,31,4,1862,0.461538461538462
"6056",1,11,18,328,0,0,12,13,74.5,29,4,1506,0.416666666666667
"6057",0,21,12,367,2,1,25,23,83.6,12,6,1502,0.333333333333333
"6058",1,30,30,461,0,1,32,29,102.6,19,0,1748,0.5
"6059",0,21,15,273,2,3,22,16,60.9,22,6,1497,0.307692307692308
"6060",1,22,16,213,1,1,12,2,55.4,19,5,1204,0.3
"6061",0,22,22,358,2,1,18,13,93.1,32,3,1649,0.461538461538462
"6062",0,44,27,350,0,1,11,0,89.1,46,1,2100,0.5
"6063",1,24,20,331,0,0,11,7,113.6,39,3,1583,0.666666666666667
"6064",0,30,22,386,1,1,16,8,101.7,39,3,2098,0.461538461538462
"6065",1,40,21,380,1,3,13,9,71.2,50,5,2221,0.571428571428571
"6066",0,7,19,332,4,0,14,5,16.8,33,3,1678,0.363636363636364
"6067",0,33,26,418,0,1,20,9,132.2,41,1,2136,0.461538461538462
"6068",1,27,23,519,2,0,20,15,108,41,2,2117,0.538461538461538
"6069",1,34,17,324,0,2,17,5,101.8,30,4,1748,0.384615384615385
"6070",0,20,18,330,0,1,17,2,90.5,34,2,1929,0.333333333333333
"6071",1,26,22,315,1,0,20,22,78.8,33,3,1943,0.555555555555556
"6072",0,38,27,455,0,1,18,4,80.1,39,3,1894,0.588235294117647
"6073",1,24,25,486,1,3,26,10,107.4,34,4,2174,0.538461538461538
"6074",0,24,21,400,0,1,22,12,122.1,30,6,1626,0.333333333333333
"6075",1,29,25,401,1,5,16,13,70.6,50,3,2391,0.266666666666667
"6076",0,20,24,357,0,1,26,21,87.5,33,4,2079,0.461538461538462
"6077",1,26,22,268,0,3,15,23,100.7,39,4,2070,0.428571428571429
"6078",1,35,20,401,0,2,20,18,137.5,20,4,1542,0.583333333333333
"6079",0,29,24,360,1,2,21,26,124.8,31,3,1693,0.5
"6080",1,21,18,264,4,2,17,5,93.4,20,3,1176,0.625
"6081",0,17,18,314,2,1,18,17,104.2,33,4,1762,0.416666666666667
"6082",1,40,29,500,1,2,16,16,93.9,49,1,2134,0.533333333333333
"6083",1,35,26,453,0,0,30,5,126.7,24,5,1953,0.272727272727273
"6084",0,48,27,437,0,1,21,33,104.8,31,2,1950,0.545454545454545
"6085",0,25,20,421,3,1,22,6,63.9,33,2,1793,0.5625
"6086",0,34,25,442,4,1,24,0,84.9,29,0,1662,0.571428571428571
"6087",1,10,11,313,1,1,18,28,78.4,15,6,1376,0.25
"6088",1,22,23,342,1,0,20,22,62.4,34,2,1886,0.357142857142857
"6089",0,9,12,253,1,0,15,9,70.3,23,7,1577,0.384615384615385
"6090",1,10,22,364,4,2,22,17,42.4,33,2,2148,0.357142857142857
"6091",1,24,21,368,3,3,23,16,66.4,30,5,1912,0.272727272727273
"6092",0,20,16,336,3,0,14,24,83,24,7,1565,0.466666666666667
"6093",1,24,14,188,1,2,14,25,101.4,28,5,1670,0.5
"6094",0,24,21,402,3,2,16,6,49.6,36,2,1864,0.428571428571429
"6095",0,18,23,410,1,0,26,10,88.2,28,4,2108,0.363636363636364
"6096",1,27,28,507,3,1,36,19,100.2,20,4,2285,0.25
"6097",0,13,15,240,4,2,18,0,44.5,22,4,1521,0.111111111111111
"6098",1,3,15,300,2,0,17,1,51.1,18,5,1604,0.307692307692308
"6099",0,17,17,299,0,1,15,10,85.8,38,7,1985,0.4
"6100",1,38,22,387,4,5,15,10,77.9,40,4,2037,0.333333333333333
"6101",1,3,10,164,1,2,17,23,43.2,22,10,1638,0.125
"6102",1,14,16,273,5,1,20,33,44.9,24,6,1710,0.272727272727273
"6103",0,24,21,337,1,3,17,19,84.8,31,6,1821,0.461538461538462
"6104",0,13,16,211,1,2,20,8,59,24,5,1748,0.428571428571429
"6105",0,17,10,187,1,2,7,11,47.9,26,6,1363,0.363636363636364
"6106",1,20,25,398,1,1,18,16,81.5,33,4,2010,0.454545454545455
"6107",1,23,16,321,0,0,22,22,84.1,23,6,1670,0.285714285714286
"6108",0,17,17,341,1,0,18,12,86.8,30,4,1930,0.357142857142857
"6109",1,34,20,332,1,4,10,9,73.5,37,4,1739,0.3
"6110",0,10,15,286,0,1,28,43,80.8,17,5,1760,0.4
"6111",1,27,22,435,2,1,13,2,59,31,4,1674,0.5625
"6112",0,24,22,361,1,2,18,7,101.6,33,4,1925,0.5
"6113",0,7,14,266,1,1,16,28,48.9,22,6,1602,0.357142857142857
"6114",1,21,20,311,5,1,19,24,56,24,3,1456,0.4
"6115",0,14,12,226,0,1,17,24,99.1,24,7,1521,0.307692307692308
"6116",1,32,27,489,3,2,30,29,88.9,30,6,2271,0.4
"6117",0,28,29,425,6,0,23,43,54.7,35,2,1726,0.571428571428571
"6118",1,20,12,207,1,2,14,18,59.6,18,7,1271,0.285714285714286
"6119",0,33,20,389,0,2,12,4,128.9,38,3,1774,0.363636363636364
"6120",1,13,16,301,3,3,21,6,36,27,6,1874,0.2
"6121",1,26,20,389,1,1,20,4,104.9,29,5,1625,0.2
"6122",0,20,19,327,1,0,27,13,113,26,4,1822,0.466666666666667
"6123",1,24,25,344,2,3,21,0,94.7,41,4,2008,0.5
"6124",0,20,15,227,0,1,16,11,69.4,28,6,1758,0.25
"6125",1,30,25,433,2,2,25,0,87.6,31,3,1986,0.272727272727273
"6126",0,26,27,421,3,1,35,25,81.2,24,2,1892,0.470588235294118
"6127",1,21,12,209,2,2,8,15,33.8,27,7,1495,0.1
"6128",1,17,16,369,3,0,19,22,72.2,21,6,1335,0.384615384615385
"6129",0,20,16,287,2,0,11,19,37.3,27,3,1440,0.3
"6130",1,34,18,403,0,2,24,14,112.4,34,5,2064,0.266666666666667
"6131",0,10,15,258,3,2,22,15,56.7,20,4,1350,0.375
"6132",0,14,16,359,2,1,12,0,41.9,28,5,1290,0.5
"6133",1,21,17,248,1,2,11,14,50.4,38,7,1698,0.428571428571429
"6134",0,36,18,322,0,2,17,22,80,33,4,1827,0.181818181818182
"6135",0,23,22,345,1,2,16,3,81.4,42,4,2086,0.5
"6136",1,37,25,444,0,1,16,7,119.2,37,3,1915,0.5
"6137",0,24,16,330,4,2,18,11,61.5,22,5,1421,0.2
"6138",0,30,19,350,3,4,16,0,75.3,33,3,1766,0.4375
"6139",1,27,21,329,3,4,25,33,61.1,31,7,1868,0.470588235294118
"6140",1,34,16,393,0,2,16,0,123.4,25,4,1413,0.363636363636364
"6141",1,10,17,290,2,0,32,26,71.7,13,4,1413,0.428571428571429
"6142",0,7,13,206,3,1,20,14,39.5,14,7,1418,0.388888888888889
"6143",1,31,15,243,0,0,14,13,83.8,19,4,1146,0.25
"6144",0,23,22,393,2,1,25,12,81.4,29,3,1887,0.384615384615385
"6145",1,34,22,307,1,0,21,5,109.3,24,1,1439,0.6
"6146",0,20,19,336,4,0,18,3,52.6,33,3,2049,0.357142857142857
"6147",0,26,28,447,1,0,21,18,101.4,43,6,2433,0.375
"6148",1,23,28,496,1,1,23,33,72.2,40,6,2349,0.235294117647059
"6149",0,26,15,379,1,3,17,0,86,25,9,1668,0.294117647058824
"6150",1,48,29,455,1,1,26,12,115.2,35,2,2186,0.615384615384615
"6151",0,14,10,209,4,1,13,20,29.5,17,5,1228,0
"6152",1,14,19,345,2,0,20,18,71.7,20,6,1643,0.272727272727273
"6153",0,34,18,355,0,2,17,0,113.7,32,5,1697,0.25
"6154",1,7,17,217,4,0,19,39,34.6,19,5,1706,0.363636363636364
"6155",0,9,13,247,0,0,17,15,75.4,22,4,1587,0.4
"6156",1,41,26,558,0,2,19,0,98.9,44,2,1972,0.461538461538462
"6157",0,10,20,299,3,1,22,34,42.6,25,7,1929,0.333333333333333
"6158",1,3,15,212,3,0,23,45,36.2,18,7,1659,0.214285714285714
"6159",0,16,16,276,2,4,15,39,49.8,29,6,1943,0.3125
"6160",0,19,22,332,0,2,24,6,81,22,8,1834,0.4
"6161",1,29,24,352,0,1,26,16,86.6,27,6,1826,0.533333333333333
"6162",0,13,10,243,1,2,18,11,74.6,16,4,1282,0.181818181818182
"6163",1,21,20,308,1,0,21,14,78.2,25,4,1695,0.384615384615385
"6164",1,31,12,210,0,1,15,20,116.8,24,6,1452,0.363636363636364
"6165",1,30,19,411,2,2,19,12,115.8,28,3,1727,0.5
"6166",0,14,21,360,2,0,31,31,81.8,21,2,2083,0.363636363636364
"6167",0,35,20,357,1,2,19,21,110.7,28,4,1614,0.583333333333333
"6168",1,13,15,311,1,0,17,19,87.1,33,3,1707,0.533333333333333
"6169",0,3,17,248,1,1,23,54,72,17,4,1618,0.111111111111111
"6170",1,26,20,350,1,3,14,2,120.1,42,3,1866,0.5
"6171",1,31,18,284,1,2,13,0,50.9,31,4,1591,0.333333333333333
"6172",0,20,19,325,1,2,27,57,86.6,21,5,2034,0.375
"6173",1,16,16,321,2,1,17,12,63.5,35,4,1987,0.352941176470588
"6174",0,28,25,425,1,0,25,31,114.6,35,2,2187,0.384615384615385
"6175",0,23,17,327,1,0,17,7,71.5,25,4,1638,0.416666666666667
"6176",1,21,21,293,1,0,15,11,55.8,35,8,1993,0.230769230769231
"6177",0,30,21,385,0,2,14,18,93.4,33,3,1981,0.363636363636364
"6178",1,13,16,342,1,0,25,48,92.9,18,6,1778,0.384615384615385
"6179",0,20,24,365,1,3,20,0,72.6,39,2,2008,0.583333333333333
"6180",1,7,9,125,1,1,17,24,51.8,16,7,1490,0.2
"6181",0,20,23,389,3,0,25,18,105.9,24,2,1681,0.545454545454545
"6182",1,38,20,350,0,2,17,10,152.3,36,3,1930,0.666666666666667
"6183",1,49,17,368,0,3,15,18,90.4,40,4,2097,0.375
"6184",0,20,14,242,2,2,10,8,44,27,5,1458,0.181818181818182
"6185",0,25,15,301,0,3,18,0,77.3,28,3,1775,0.428571428571429
"6186",1,17,15,284,1,3,22,32,116.9,22,7,1818,0.285714285714286
"6187",0,22,13,211,0,3,18,18,90.3,24,7,1508,0.25
"6188",1,24,22,366,0,2,26,0,101.9,33,6,2132,0.5
"6189",1,31,22,351,0,1,22,16,120.8,37,5,2248,0.5
"6190",0,10,18,282,4,4,24,35,68,27,4,1928,0.473684210526316
"6191",0,10,15,258,0,0,23,27,85.5,18,7,1639,0.153846153846154
"6192",1,16,22,337,0,1,31,14,102,25,4,1988,0.428571428571429
"6193",0,20,22,331,1,1,31,23,102.5,21,5,1804,0.454545454545455
"6194",1,30,16,217,1,2,20,24,95.1,24,4,1738,0.461538461538462
"6195",0,13,17,306,1,0,31,0,80.6,16,4,1891,0.2
"6196",1,15,21,318,1,2,33,22,88.2,19,7,1997,0.375
"6197",0,25,22,377,1,0,24,0,106.5,29,1,1856,0.272727272727273
"6198",1,6,20,282,3,0,32,43,80.3,9,3,1378,0.333333333333333
"6199",0,25,22,446,2,0,34,29,108.2,20,5,1861,0.333333333333333
"6200",1,38,21,374,1,5,25,0,111.2,28,2,1812,0.5
"6201",1,29,23,470,0,0,27,5,142.3,30,2,1876,0.642857142857143
"6202",0,9,14,237,1,0,20,21,62,20,6,1538,0.333333333333333
"6203",1,34,25,494,0,3,25,0,142.1,37,3,2266,0.538461538461538
"6204",1,7,15,284,3,0,16,22,73.9,22,5,1413,0.3
"6205",0,20,17,300,0,2,22,35,88.2,31,6,1884,0.4
"6206",1,23,24,351,2,3,24,0,78.7,32,4,1929,0.333333333333333
"6207",1,24,17,357,1,0,20,0,67.7,33,2,1921,0.466666666666667
"6208",0,33,26,375,1,2,27,1,88,34,6,2272,0.375
"6209",0,38,21,406,2,1,21,0,117,31,2,1734,0.666666666666667
"6210",1,24,27,451,0,1,27,0,100.8,35,3,2242,0.5
"6211",0,30,28,408,0,2,21,10,120.4,41,4,2097,0.461538461538462
"6212",0,14,22,312,0,0,25,20,117.6,31,5,2042,0.5
"6213",0,24,21,356,3,1,27,24,73.7,21,3,1722,0.466666666666667
"6214",1,34,18,346,1,2,20,14,113.7,34,5,2152,0.333333333333333
"6215",0,16,15,236,0,2,14,15,82.7,33,7,1897,0.266666666666667
"6216",1,23,21,327,0,0,21,9,99.8,36,8,2155,0.384615384615385
"6217",1,24,19,343,1,4,20,17,93.2,32,6,1869,0.411764705882353
"6218",0,29,24,480,1,0,35,13,117.7,18,5,1912,0.5
"6219",1,6,21,292,3,0,40,18,82.2,6,5,1455,0.357142857142857
"6220",0,31,25,446,1,0,36,30,114.7,17,4,1934,0.5
"6221",0,23,19,375,1,2,30,3,109.2,23,2,1967,0.363636363636364
"6222",1,27,20,411,2,2,24,17,84.9,32,5,2062,0.357142857142857
"6223",0,37,15,316,0,4,25,13,94.6,24,8,1931,0.133333333333333
"6224",1,20,27,423,2,1,31,21,105.5,22,2,1883,0.5
"6225",1,24,17,283,2,1,18,9,92.2,23,4,1395,0.375
"6226",0,20,19,268,3,3,30,16,75.1,14,4,1531,0.416666666666667
"6227",1,24,22,416,0,1,29,17,127.6,29,4,2077,0.5
"6228",0,10,16,278,2,1,32,18,68.7,13,5,1599,0.25
"6229",0,7,16,276,1,1,20,9,87.8,21,5,1691,0.2
"6230",1,41,22,418,1,0,14,17,108.8,40,3,1996,0.384615384615385
"6231",0,27,16,340,0,0,21,13,136,28,6,1712,0.307692307692308
"6232",1,10,12,164,0,0,20,31,75.4,15,5,1372,0.0909090909090909
"6233",1,28,18,269,0,3,8,1,140.4,38,5,1787,0.5
"6234",0,16,15,421,4,2,14,7,52,27,6,1554,0.307692307692308
"6235",1,34,23,385,0,1,15,0,112,38,2,1892,0.555555555555556
"6236",0,6,15,222,2,0,27,51,85.6,16,5,1473,0.384615384615385
"6237",0,28,22,490,1,1,22,27,134.4,34,1,1960,0.454545454545455
"6238",1,38,26,447,2,3,22,8,137.2,35,3,1924,0.2
"6239",0,42,32,504,0,1,24,0,141.5,37,2,1930,0.6
"6240",1,19,22,434,1,2,23,12,110.4,38,0,2196,0.533333333333333
"6241",0,23,17,308,0,1,19,8,93.3,27,8,1692,0.333333333333333
"6242",0,28,27,364,0,1,23,9,110.3,36,4,2007,0.571428571428571
"6243",1,27,19,321,2,1,29,35,129,18,5,1397,0.416666666666667
"6244",0,30,17,354,3,2,22,0,87.2,14,4,1215,0.5
"6245",1,20,22,354,0,2,24,8,110.3,39,6,2023,0.357142857142857
"6246",0,39,18,344,1,7,19,0,96.6,37,2,1941,0.5
"6247",1,10,7,139,1,3,16,40,53.6,16,8,1348,0.266666666666667
"6248",1,19,14,300,3,1,12,0,35.1,26,1,1340,0.444444444444444
"6249",1,34,25,382,1,0,19,11,116.7,22,2,1124,0.5
"6250",0,11,12,175,3,1,11,18,13,18,4,1295,0.222222222222222
"6251",1,30,22,464,3,1,16,13,94.4,33,3,1708,0.4
"6252",0,31,24,410,0,1,16,12,124.8,40,4,2191,0.416666666666667
"6253",0,26,31,449,2,1,27,1,92.7,41,2,2368,0.428571428571429
"6254",1,23,19,365,3,1,24,10,89.2,13,4,1193,0.3
"6255",0,28,20,324,0,1,11,9,135.4,34,3,1668,0.5
"6256",1,34,22,487,0,3,13,8,140,34,5,1631,0.4
"6257",0,19,19,385,2,2,25,6,100,33,5,2150,0.533333333333333
"6258",1,28,24,430,2,1,22,9,138.9,29,3,1909,0.6
"6259",1,28,26,387,3,1,34,16,114.2,24,3,1873,0.461538461538462
"6260",1,27,30,420,2,4,28,30,96.6,38,7,2253,0.4375
"6261",0,14,27,335,1,0,24,52,84.6,33,2,2343,0.333333333333333
"6262",1,27,26,407,1,1,24,22,96,28,2,1621,0.363636363636364
"6263",0,33,25,364,0,2,27,17,109.2,17,4,1393,0.333333333333333
"6264",0,37,31,508,0,2,28,22,125.3,31,3,2113,0.307692307692308
"6265",0,24,24,403,1,0,37,26,105.1,22,8,2109,0.375
"6266",0,33,22,419,0,2,22,2,122.1,27,5,1688,0.2
"6267",1,30,28,453,0,0,30,10,127.3,34,2,2153,0.642857142857143
"6268",1,7,16,255,1,0,20,13,64.6,23,6,1468,0.3125
"6269",1,19,18,384,2,2,25,11,93.3,28,3,1926,0.384615384615385
"6270",0,34,26,571,1,3,33,0,112.6,36,5,2258,0.4375
"6271",1,16,17,278,0,2,23,7,85.1,24,6,1648,0.0769230769230769
"6272",0,31,13,318,0,2,17,0,104.3,24,5,1420,0.357142857142857
"6273",0,27,24,381,1,1,25,16,107.7,33,3,2170,0.357142857142857
"6274",1,34,25,408,0,0,24,23,125.7,29,3,1861,0.692307692307692
"6275",0,26,17,323,2,1,21,6,95,18,3,1373,0.25
"6276",0,27,26,426,1,2,30,14,112.4,27,3,1984,0.461538461538462
"6277",1,36,22,458,2,1,14,0,63.4,36,3,1828,0.357142857142857
"6278",0,17,13,193,1,3,12,26,66.7,33,7,1845,0.294117647058824
"6279",1,23,19,361,1,3,27,20,91.4,22,5,1800,0.166666666666667
"6280",0,10,11,206,0,0,24,15,81,11,6,1287,0.166666666666667
"6281",1,31,11,331,0,2,14,23,137.7,22,6,1393,0.538461538461538
"6282",1,23,19,395,0,2,23,8,117.8,28,5,1883,0.307692307692308
"6283",0,7,20,264,3,1,27,19,49.4,11,5,1426,0.333333333333333
"6284",1,28,30,373,1,1,24,10,92.5,25,3,1556,0.222222222222222
"6285",0,28,23,344,1,2,26,23,83.6,25,3,1933,0.357142857142857
"6286",1,29,29,429,1,1,33,7,95.6,31,1,2204,0.8
"6287",0,24,11,234,0,3,20,19,101.5,17,10,1471,0.166666666666667
"6288",1,34,25,381,1,3,24,24,100.2,29,5,1767,0.461538461538462
"6289",0,20,17,301,1,1,23,17,79.8,22,6,1753,0.4375
"6290",0,33,24,481,2,4,30,23,69.9,25,3,2102,0.411764705882353
"6291",1,3,16,183,1,0,17,49,64.6,17,7,1356,0.0909090909090909
"6292",1,33,23,358,1,0,31,9,115,27,3,2177,0.533333333333333
"6293",1,27,21,287,0,2,21,14,80.5,29,6,1702,0.5
"6294",0,23,23,416,2,0,31,31,121.4,17,3,1686,0.4
"6295",1,39,32,518,3,1,34,34,95,24,6,2000,0.333333333333333
"6296",1,27,23,353,0,2,34,29,105.4,19,5,1847,0.461538461538462
"6297",0,17,18,346,4,0,22,18,66.8,20,2,1556,0.416666666666667
"6298",0,29,28,482,2,2,28,0,107.2,38,1,2196,0.545454545454545
"6299",0,24,25,463,1,1,40,14,108.7,10,5,1747,0.333333333333333
"6300",1,38,24,410,1,3,20,5,144.7,43,5,2106,0.363636363636364
"6301",0,27,18,365,0,2,27,0,109.2,22,6,1808,0.428571428571429
"6302",0,28,28,406,2,0,33,4,98.8,19,2,1814,0.7
"6303",1,19,23,341,1,1,26,0,65,31,2,2065,0.470588235294118
"6304",0,27,22,469,3,2,25,8,107.2,29,4,1650,0.3
"6305",1,30,24,366,0,2,26,9,89,28,4,2185,0.466666666666667
"6306",0,24,27,338,2,0,31,18,65.5,19,5,1690,0.428571428571429
"6307",1,23,16,256,0,5,20,5,69.2,22,7,1549,0.357142857142857
"6308",0,28,28,467,3,0,38,0,96.3,20,2,1761,0.785714285714286
"6309",1,14,16,303,5,0,31,6,59.3,13,4,1462,0.25
"6310",1,35,24,405,4,0,36,0,75.4,17,3,1625,0.545454545454545
"6311",0,30,21,399,0,2,25,7,117.8,32,3,1951,0.533333333333333
"6312",1,34,19,376,0,2,29,8,104.8,24,6,1778,0.384615384615385
"6313",0,31,27,370,2,0,16,0,76.9,39,6,1799,0.363636363636364
"6314",1,23,24,358,1,1,27,7,99.3,25,5,1723,0.363636363636364
"6315",0,7,15,236,2,3,16,25,79,16,6,1396,0.111111111111111
"6316",1,19,19,285,2,1,19,15,60.9,26,4,1526,0.285714285714286
